X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1424.0,1424.0,train,4.4726855582489334E-4,95.72603401757527,0.7032953526444921
1425.0,1425.0,train,4.487939298644178E-4,97.27055759978995,0.70452227078739
1426.0,1426.0,train,4.4238828458841235E-4,88.28220138353562,0.6993356308571254
1427.0,1427.0,train,4.058483857740632E-4,41.203110886954114,0.6679597183870211
1428.0,1428.0,train,3.647189086256533E-4,24.777233010954255,0.6287091502651009
1429.0,1429.0,train,4.5246023990115766E-4,98.53386694974243,0.707450515742627
1430.0,1430.0,train,4.4305561413035945E-4,89.57902702929103,0.6998801875524083
1431.0,1431.0,train,3.621505020738517E-4,23.567001070955087,0.6261095394095533
1432.0,1432.0,train,4.388651817521836E-4,82.3925476094694,0.6964442749759054
1433.0,1433.0,train,4.377898848740142E-4,80.98244728432792,0.6955562694933966
1434.0,1434.0,train,2.904837794194483E-4,8.934014343035747,0.54575004303357
1435.0,1435.0,train,4.5247561269846974E-4,98.53521722094828,0.7074627325449301
1436.0,1436.0,train,4.233247213693865E-4,59.72987417015482,0.6833549862644066
1437.0,1437.0,train,4.3989357474791773E-4,84.17240591831583,0.6972911228860291
1438.0,1438.0,train,4.50063073522003E-4,97.6718501225595,0.7055392251805201
1439.0,1439.0,train,4.4614065893300547E-4,94.59775362669775,0.7023848659021847
1440.0,1440.0,train,4.4879601648007745E-4,97.2718768743141,0.7045239456545243
1441.0,1441.0,train,4.3734827737055133E-4,80.53104055458839,0.6951908275601859
1442.0,1442.0,train,4.456395057402933E-4,94.13863201896314,0.7019794175433863
1443.0,1443.0,train,4.436117560039894E-4,91.00244101910683,0.7003332589216607
1444.0,1444.0,train,4.459108379166519E-4,94.40441681244972,0.7021990021482367
