Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.45729E-4,94.275376542,0.702051535,0.029513489,0.945009242,0
4.46106E-4,94.542912504,0.702356696,0.028130044,0.947781885,0
4.46247E-4,94.766017996,0.70247112,0.026977173,0.950092421,0
4.46496E-4,95.03384786,0.702672326,0.025593728,0.952865065,0
4.46635E-4,95.257129656,0.702784332,0.024440858,0.955175601,0
4.47074E-4,95.525231178,0.703138529,0.023057413,0.957948244,0
4.47334E-4,95.793579547,0.703348064,0.021673968,0.96025878,0
4.47523E-4,96.017299734,0.70350004,0.020521098,0.962107209,0
4.47686E-4,96.285887193,0.703631497,0.019137653,0.964879852,0
4.47788E-4,96.509762433,0.703713761,0.017984782,0.967190388,0
4.4807E-4,96.778574308,0.703940406,0.016601337,0.969963031,0
4.48372E-4,97.002690608,0.704183215,0.015448467,0.971349353,0
4.48796E-4,97.271871849,0.704523946,0.014065022,0.974121996,0
4.4968E-4,97.541432334,0.70523275,0.012681577,0.976432532,0
4.50341E-4,97.766470488,0.705761676,0.011528706,0.978280961,0
4.51087E-4,98.037017341,0.706356852,0.010145262,0.981053604,0
4.51585E-4,98.262663495,0.706754424,0.008992391,0.98336414,0
4.5246E-4,98.533845878,0.707450516,0.007608946,0.985212569,0
4.55042E-4,98.760636109,0.709494965,0.006456076,0.987523105,0
4.57071E-4,99.034668804,0.711091619,0.005072631,0.989833641,0
4.58081E-4,99.263516065,0.71188374,0.00391976,0.992144177,0
4.59553E-4,99.53886657,0.713033631,0.002536315,0.994916821,0
4.60452E-4,99.768994714,0.71373358,0.001383445,0.997227357,0
4.62988E-4,100,0.715698432,0.000230574,0.999537893,0
4.62988E-4,100,0.715698432,0,0.999537893,0
